id,faculty_name,lecture_name,register,passed
16203,人間・環境学研究科,環境造形論演習1,"{3,NULL,NULL,NULL,5}","{3,NULL,NULL,NULL,2}"
16204,人間・環境学研究科,環境風土論1,"{4,NULL,NULL,NULL,3}","{3,NULL,NULL,NULL,2}"
16205,人間・環境学研究科,環境風土論演習1,"{5,NULL,NULL,NULL,10}","{5,NULL,NULL,NULL,5}"
16206,人間・環境学研究科,関係発達論1,"{16,NULL,NULL,NULL,9}","{15,NULL,NULL,NULL,5}"
16207,人間・環境学研究科,共生社会環境論演習1A,"{5,4,4,3,5}","{5,4,4,3,5}"
16208,人間・環境学研究科,共生社会環境論演習1B,"{3,5,3,4,7}","{3,4,3,3,5}"
16209,人間・環境学研究科,共生社会環境論演習2A,"{1,NULL,1,2,4}","{1,NULL,1,2,4}"
16210,人間・環境学研究科,共生社会環境論演習2B,"{1,NULL,1,2,5}","{1,NULL,1,2,4}"
16211,人間・環境学研究科,共生社会環境論演習3A,"{5,6,5,6,7}","{5,5,5,6,7}"
16212,人間・環境学研究科,共生社会環境論演習3B,"{7,5,5,4,9}","{7,5,4,4,8}"
16213,人間・環境学研究科,共生社会環境論特別セミナー,"{3,NULL,2,2,2}","{3,NULL,2,2,2}"
16214,人間・環境学研究科,共生社会環境論特別演習1,"{3,NULL,2,2,1}","{3,NULL,2,2,1}"
16215,人間・環境学研究科,共生社会環境論特別演習2,"{3,NULL,2,2,2}","{3,NULL,2,2,2}"
16216,人間・環境学研究科,共生人間学研究I,"{66,82,85,75,67}","{65,77,84,75,66}"
16217,人間・環境学研究科,共生人間学研究II,"{82,88,76,69,49}","{81,81,70,64,48}"
16218,人間・環境学研究科,共生人間学特別研究I,"{30,51,36,32,32}","{30,48,35,32,30}"
16219,人間・環境学研究科,共生人間学特別研究II,"{48,30,37,37,34}","{47,29,36,34,29}"
16220,人間・環境学研究科,共生文明学研究I,"{36,38,46,42,40}","{36,38,46,42,40}"
16221,人間・環境学研究科,共生文明学研究II,"{37,50,44,37,50}","{36,46,41,36,48}"
16222,人間・環境学研究科,共生文明学特別研究I,"{24,19,19,26,12}","{24,18,19,25,12}"
16223,人間・環境学研究科,共生文明学特別研究II,"{18,19,24,13,22}","{18,18,22,11,19}"
16224,人間・環境学研究科,強相関電子物性論2,"{2,NULL,NULL,NULL,6}","{2,NULL,NULL,NULL,5}"
16225,人間・環境学研究科,近代移民史2,"{1,NULL,NULL,NULL,NULL}","{0,NULL,NULL,NULL,NULL}"
16226,人間・環境学研究科,空間情報論1,"{8,5,9,6,5}","{8,4,7,5,5}"
16227,人間・環境学研究科,空間情報論2,"{8,5,5,4,4}","{8,4,3,3,2}"
16228,人間・環境学研究科,経済空間論,"{11,NULL,NULL,NULL,11}","{8,NULL,NULL,NULL,8}"
16229,人間・環境学研究科,計算基礎論2,"{8,NULL,NULL,NULL,6}","{6,NULL,NULL,NULL,6}"
16230,人間・環境学研究科,芸術生成論1A,"{7,19,17,8,7}","{5,13,13,7,7}"
16231,人間・環境学研究科,芸術生成論1B,"{4,12,11,7,2}","{4,8,9,6,2}"
16232,人間・環境学研究科,芸術生成論2A,"{6,4,5,7,3}","{6,4,5,7,3}"
16233,人間・環境学研究科,芸術生成論2B,"{8,12,4,7,2}","{7,8,4,6,2}"
16234,人間・環境学研究科,研究論文,"{159,154,151,143,150}","{158,154,150,142,150}"
16235,人間・環境学研究科,原始・古代精神文化論2,"{4,1,NULL,NULL,5}","{3,1,NULL,NULL,2}"
16236,人間・環境学研究科,現象数理論演習1A,"{2,2,NULL,NULL,1}","{2,2,NULL,NULL,1}"
16237,人間・環境学研究科,現象数理論演習1B,"{1,2,NULL,1,2}","{1,2,NULL,0,1}"
16238,人間・環境学研究科,現象数理論演習3A,"{2,3,NULL,NULL,4}","{2,3,NULL,NULL,4}"
16239,人間・環境学研究科,現象数理論演習3B,"{3,2,NULL,NULL,3}","{3,2,NULL,NULL,2}"
16240,人間・環境学研究科,現象数理論特別演習1,"{1,1,NULL,NULL,NULL}","{1,1,NULL,NULL,NULL}"
16241,人間・環境学研究科,現象数理論特別演習2,"{1,1,NULL,NULL,NULL}","{1,1,NULL,NULL,NULL}"
16242,人間・環境学研究科,現代社会論演習2,"{7,5,7,6,8}","{5,5,7,6,8}"
16243,人間・環境学研究科,現代社会論演習3,"{5,1,3,2,3}","{5,1,3,2,2}"
16244,人間・環境学研究科,現代文明論特別セミナー,"{1,4,3,8,3}","{1,4,3,7,3}"
16245,人間・環境学研究科,言語科学特別セミナー,"{3,8,6,3,8}","{3,7,5,2,8}"
16246,人間・環境学研究科,言語機能論2,"{9,16,NULL,9,NULL}","{8,10,NULL,9,NULL}"
16247,人間・環境学研究科,言語教育研究開発論特別演習1,"{5,3,4,1,1}","{5,3,4,1,1}"
16248,人間・環境学研究科,言語教育研究開発論特別演習2,"{7,2,3,1,1}","{7,1,3,1,1}"
16249,人間・環境学研究科,言語教育設計学1,"{12,NULL,NULL,NULL,12}","{11,NULL,NULL,NULL,12}"
16250,人間・環境学研究科,言語構造論2,"{12,14,NULL,10,NULL}","{11,9,NULL,9,NULL}"
16251,人間・環境学研究科,言語情報科学演習1,"{11,16,10,9,7}","{10,13,10,9,7}"
16252,人間・環境学研究科,言語情報科学演習2,"{8,6,9,8,7}","{8,5,7,8,7}"
16253,人間・環境学研究科,言語情報科学演習3,"{7,6,3,6,5}","{7,6,2,6,5}"
16254,人間・環境学研究科,言語情報科学特別演習1,"{2,7,4,2,3}","{2,7,4,2,3}"
16255,人間・環境学研究科,言語情報科学特別演習2,"{2,7,3,2,3}","{2,7,3,2,3}"
16256,人間・環境学研究科,言語比較論1,"{2,7,NULL,16,6}","{2,6,NULL,12,6}"
16257,人間・環境学研究科,言語比較論2,"{4,10,11,13,7}","{4,10,11,13,7}"
16258,人間・環境学研究科,言語比較論演習1,"{2,4,4,7,2}","{2,3,3,7,2}"
16259,人間・環境学研究科,言語比較論演習2,"{1,1,NULL,2,4}","{1,1,NULL,2,2}"
16260,人間・環境学研究科,言語比較論演習4,"{2,3,NULL,NULL,NULL}","{2,3,NULL,NULL,NULL}"
16261,人間・環境学研究科,言語比較論特別演習1,"{1,1,2,1,5}","{1,1,2,1,5}"
16262,人間・環境学研究科,言語比較論特別演習2,"{1,1,NULL,NULL,5}","{1,1,NULL,NULL,5}"
16263,人間・環境学研究科,固体電子構造論1,"{6,NULL,NULL,NULL,5}","{6,NULL,NULL,NULL,5}"
16264,人間・環境学研究科,光・物質相関論1,"{3,NULL,NULL,NULL,1}","{3,NULL,NULL,NULL,1}"
16265,人間・環境学研究科,光機能性材料設計論1,"{4,NULL,NULL,NULL,6}","{4,NULL,NULL,NULL,6}"
16266,人間・環境学研究科,行動制御学演習2,"{8,9,8,8,10}","{8,8,8,7,10}"
16267,人間・環境学研究科,行動制御学演習4,"{2,1,NULL,NULL,3}","{2,1,NULL,NULL,2}"
16268,人間・環境学研究科,行動制御学演習5,"{10,7,8,7,8}","{8,6,6,5,8}"
16269,人間・環境学研究科,行動発達論2,"{16,6,6,9,8}","{16,6,6,8,8}"
16270,人間・環境学研究科,国際交流実習1,"{4,16,NULL,15,22}","{4,12,NULL,13,18}"
16271,人間・環境学研究科,国際交流実習2,"{2,7,NULL,10,8}","{2,7,NULL,7,6}"
16272,人間・環境学研究科,国際交流特別実習1,"{1,3,NULL,2,3}","{0,1,NULL,2,2}"
16273,人間・環境学研究科,国際社会論演習3,"{6,7,3,1,4}","{5,6,3,1,4}"
16274,人間・環境学研究科,国際社会論演習4,"{1,1,NULL,NULL,NULL}","{0,1,NULL,NULL,NULL}"
16275,人間・環境学研究科,国際社会論演習5,"{3,4,3,2,5}","{3,4,3,0,3}"
16276,人間・環境学研究科,国際社会論特別演習1,"{1,1,1,2,1}","{1,1,1,2,1}"
16277,人間・環境学研究科,国際社会論特別演習2,"{1,1,1,2,1}","{1,1,1,2,1}"
16278,人間・環境学研究科,国際政治論1,"{3,NULL,NULL,NULL,2}","{3,NULL,NULL,NULL,2}"
16279,人間・環境学研究科,材料プロセス論2,"{6,NULL,NULL,NULL,NULL}","{6,NULL,NULL,NULL,NULL}"
16280,人間・環境学研究科,思想文化論特別セミナー,"{8,8,11,11,11}","{5,4,8,7,5}"
16281,人間・環境学研究科,視覚認識論,"{9,16,8,9,8}","{9,10,6,9,5}"
16282,人間・環境学研究科,自己存在論1,"{5,NULL,NULL,NULL,2}","{3,NULL,NULL,NULL,1}"
16283,人間・環境学研究科,自己存在論演習1,"{6,NULL,NULL,NULL,NULL}","{6,NULL,NULL,NULL,NULL}"
16284,人間・環境学研究科,自己存在論演習2,"{4,3,4,5,1}","{4,3,4,5,1}"
16285,人間・環境学研究科,自然環境動態論特別セミナー,"{3,5,NULL,3,7}","{3,5,NULL,3,7}"
16286,人間・環境学研究科,自然言語論1,"{2,NULL,NULL,NULL,2}","{2,NULL,NULL,NULL,2}"
16287,人間・環境学研究科,社会・経済・統計論1,"{6,6,5,7,5}","{5,5,5,7,5}"
16288,人間・環境学研究科,社会・経済・統計論2,"{3,3,4,2,3}","{2,3,4,1,3}"
16289,人間・環境学研究科,社会学演習,"{4,NULL,NULL,NULL,NULL}","{2,NULL,NULL,NULL,NULL}"
16290,人間・環境学研究科,社会環境制度評価論1,"{1,NULL,NULL,NULL,6}","{1,NULL,NULL,NULL,6}"
16291,人間・環境学研究科,社会行動論演習1,"{2,2,2,1,3}","{2,1,2,1,3}"
16292,人間・環境学研究科,社会行動論演習3,"{6,16,9,11,NULL}","{6,16,9,11,NULL}"
16293,人間・環境学研究科,社会行動論演習4,"{10,16,10,9,11}","{10,16,9,9,11}"
16294,人間・環境学研究科,社会行動論特別演習1,"{4,1,2,1,3}","{4,1,2,1,3}"
16295,人間・環境学研究科,社会行動論特別演習2,"{5,NULL,NULL,NULL,3}","{5,NULL,NULL,NULL,3}"
16296,人間・環境学研究科,社会心理学1,"{3,6,4,2,4}","{3,6,3,2,3}"
16297,人間・環境学研究科,社会心理学2,"{7,6,8,4,4}","{7,5,7,4,2}"
16298,人間・環境学研究科,社会制度論1,"{7,NULL,NULL,NULL,14}","{7,NULL,NULL,NULL,11}"
16299,人間・環境学研究科,社会調査のための統計学,"{9,14,9,13,21}","{4,12,1,7,14}"
16300,人間・環境学研究科,社会法システム論1,"{14,NULL,NULL,NULL,10}","{14,NULL,NULL,NULL,9}"
16301,人間・環境学研究科,宗教社会・心理学講義1,"{8,NULL,NULL,8,3}","{7,NULL,NULL,7,3}"
16302,人間・環境学研究科,宗教社会・心理学講義2,"{7,NULL,NULL,6,3}","{5,NULL,NULL,6,1}"
16303,人間・環境学研究科,情報基礎論2,"{9,NULL,NULL,NULL,7}","{7,NULL,NULL,NULL,6}"
16304,人間・環境学研究科,植物多様性科学演習1,"{8,12,3,2,8}","{7,12,3,2,8}"
16305,人間・環境学研究科,植物多様性科学演習2,"{7,11,5,2,8}","{7,10,5,2,8}"
16306,人間・環境学研究科,触媒設計論1,"{8,NULL,NULL,NULL,19}","{8,NULL,NULL,NULL,14}"
16307,人間・環境学研究科,心理実践実習1,"{6,2,3,3,NULL}","{6,2,3,3,NULL}"
16308,人間・環境学研究科,心理実践実習2,"{2,3,NULL,NULL,NULL}","{2,3,NULL,NULL,NULL}"
16309,人間・環境学研究科,身体運動学,"{13,12,8,8,14}","{13,12,6,8,14}"
16310,人間・環境学研究科,身体感覚論1,"{10,14,7,9,NULL}","{9,13,6,8,NULL}"
16311,人間・環境学研究科,身体感覚論2,"{4,9,5,4,NULL}","{4,9,4,4,NULL}"
16312,人間・環境学研究科,身体機能論演習,"{11,6,9,14,13}","{11,5,6,13,7}"
16313,人間・環境学研究科,身体機能論特別演習1,"{1,3,NULL,1,1}","{1,3,NULL,1,1}"
16314,人間・環境学研究科,身体機能論特別演習2,"{1,3,NULL,1,1}","{1,3,NULL,1,1}"
16315,人間・環境学研究科,人間・社会行動論1,"{17,12,19,17,10}","{14,10,17,10,8}"
16316,人間・環境学研究科,人間・社会行動論2,"{16,14,13,15,10}","{13,9,11,14,7}"
16317,人間・環境学研究科,人間形成史論2,"{4,11,NULL,16,NULL}","{4,6,NULL,12,NULL}"
16318,人間・環境学研究科,人間形成論1,"{4,NULL,NULL,NULL,8}","{4,NULL,NULL,NULL,8}"
16319,人間・環境学研究科,人間形成論演習1,"{5,3,5,3,6}","{5,3,5,3,6}"
16320,人間・環境学研究科,人間形成論演習2,"{8,5,4,3,2}","{8,5,4,3,2}"
16321,人間・環境学研究科,人間形成論演習3,"{4,1,3,4,2}","{4,0,3,4,2}"
16322,人間・環境学研究科,人間形成論特別演習1,"{3,5,5,1,4}","{3,5,5,1,4}"
16323,人間・環境学研究科,人間形成論特別演習2,"{3,6,NULL,NULL,4}","{3,6,NULL,NULL,4}"
16324,人間・環境学研究科,人間実践論1,"{5,NULL,NULL,NULL,2}","{4,NULL,NULL,NULL,2}"
16325,人間・環境学研究科,人間実践論演習1,"{4,3,3,2,3}","{4,2,3,2,3}"
16326,人間・環境学研究科,人間実践論演習2,"{2,2,NULL,1,2}","{2,2,NULL,0,2}"
16327,人間・環境学研究科,人間社会論特別セミナー,"{11,10,12,6,12}","{10,9,11,3,10}"
16328,人間・環境学研究科,人間存在論演習1,"{5,5,4,6,2}","{4,4,4,5,1}"
16329,人間・環境学研究科,人間存在論演習2,"{5,5,4,3,4}","{5,5,2,1,3}"
16330,人間・環境学研究科,人間存在論特別演習1,"{1,3,1,1,3}","{0,2,1,1,3}"
16331,人間・環境学研究科,人間存在論特別演習2,"{1,3,1,2,2}","{0,2,1,2,2}"
16332,人間・環境学研究科,人文情報学1A,"{6,3,1,1,4}","{4,2,1,1,4}"
16333,人間・環境学研究科,人文情報学1B,"{4,2,2,2,2}","{4,2,1,1,1}"
16334,人間・環境学研究科,水圏化学1,"{9,9,10,10,6}","{8,9,8,8,2}"
16335,人間・環境学研究科,数理科学基礎演習,"{3,4,5,1,6}","{2,4,3,1,6}"
16336,人間・環境学研究科,数理科学特別セミナー,"{1,2,3,1,1}","{1,2,3,1,1}"
16337,人間・環境学研究科,数理科学特論A,"{6,5,6,1,11}","{4,2,2,1,6}"
16338,人間・環境学研究科,数理現象解析論1,"{4,NULL,NULL,NULL,1}","{4,NULL,NULL,NULL,1}"
16339,人間・環境学研究科,数理現象解析論2,"{3,NULL,NULL,NULL,2}","{3,NULL,NULL,NULL,2}"
16340,人間・環境学研究科,数理情報基礎論,"{5,NULL,NULL,NULL,NULL}","{2,NULL,NULL,NULL,NULL}"
16341,人間・環境学研究科,数理情報論演習1A,"{1,3,3,1,2}","{1,3,3,1,2}"
16342,人間・環境学研究科,数理情報論演習1B,"{2,3,NULL,NULL,1}","{2,2,NULL,NULL,1}"
16343,人間・環境学研究科,数理情報論演習2A,"{2,3,3,2,1}","{2,3,3,2,1}"
16344,人間・環境学研究科,数理情報論演習2B,"{2,3,3,2,1}","{2,3,3,2,1}"
16345,人間・環境学研究科,数理情報論演習3A,"{4,7,6,5,4}","{4,7,6,5,4}"
16346,人間・環境学研究科,数理情報論演習3B,"{4,8,6,5,4}","{4,8,6,5,4}"
16347,人間・環境学研究科,数理情報論演習5A,"{1,NULL,NULL,NULL,NULL}","{1,NULL,NULL,NULL,NULL}"
16348,人間・環境学研究科,数理情報論演習5B,"{1,NULL,NULL,NULL,NULL}","{1,NULL,NULL,NULL,NULL}"
16349,人間・環境学研究科,制度・生活文化史2,"{5,8,7,11,NULL}","{4,8,6,8,NULL}"
16350,人間・環境学研究科,生活環境構成論1,"{8,NULL,NULL,NULL,5}","{7,NULL,NULL,NULL,5}"
16351,人間・環境学研究科,生活環境構成論演習1,"{2,NULL,NULL,NULL,2}","{2,NULL,NULL,NULL,2}"
16352,人間・環境学研究科,生活造形分析論1,"{3,2,NULL,2,3}","{3,2,NULL,2,3}"
16353,人間・環境学研究科,生成無意識論1,"{7,NULL,NULL,NULL,8}","{7,NULL,NULL,NULL,8}"
16354,人間・環境学研究科,生体機能相関論,"{2,7,NULL,NULL,3}","{1,4,NULL,NULL,3}"
16355,人間・環境学研究科,生物環境動態論1,"{21,32,34,27,26}","{19,28,27,23,24}"
16356,人間・環境学研究科,生物環境動態論2,"{8,16,9,12,9}","{7,16,9,9,9}"
16357,人間・環境学研究科,生物環境動態論演習1,"{14,12,8,7,10}","{14,12,5,7,10}"
16358,人間・環境学研究科,生物環境動態論演習2,"{13,11,7,7,8}","{13,10,7,6,8}"
16359,人間・環境学研究科,生物環境動態論特別演習1,"{3,4,NULL,1,6}","{3,4,NULL,1,6}"
16360,人間・環境学研究科,生物環境動態論特別演習2,"{3,4,NULL,1,6}","{3,4,NULL,1,6}"
16361,人間・環境学研究科,生物多様性科学1,"{25,NULL,NULL,NULL,12}","{24,NULL,NULL,NULL,12}"
16362,人間・環境学研究科,生命環境共生論1,"{10,7,14,13,12}","{10,7,14,13,12}"
16363,人間・環境学研究科,生命環境共生論2,"{11,6,15,13,10}","{11,6,12,13,8}"
16364,人間・環境学研究科,生命環境相関論演習1,"{3,6,11,11,7}","{3,6,11,10,7}"
16365,人間・環境学研究科,生命環境相関論演習2,"{3,9,11,8,8}","{3,7,11,8,7}"
16366,人間・環境学研究科,生理心理学,"{7,11,8,5,7}","{6,5,8,2,6}"
16367,人間・環境学研究科,精神医科学2,"{26,NULL,NULL,NULL,NULL}","{24,NULL,NULL,NULL,NULL}"
16368,人間・環境学研究科,西欧文化論演習1A,"{2,4,3,2,4}","{2,1,3,2,4}"
16369,人間・環境学研究科,西欧文化論演習1B,"{2,3,7,4,5}","{2,2,6,3,4}"
16370,人間・環境学研究科,西欧文化論演習2A,"{4,6,4,3,6}","{3,5,3,3,6}"
16371,人間・環境学研究科,西欧文化論演習2B,"{5,2,3,2,4}","{4,1,2,2,4}"
16372,人間・環境学研究科,西欧文化論演習3A,"{7,9,2,1,5}","{7,9,2,1,5}"
16373,人間・環境学研究科,西欧文化論演習3B,"{7,6,4,2,3}","{7,6,4,2,3}"
16374,人間・環境学研究科,先端化学物質科学,"{13,24,NULL,NULL,NULL}","{10,23,NULL,NULL,NULL}"
16375,人間・環境学研究科,素粒子物性相関論1,"{8,NULL,NULL,NULL,1}","{6,NULL,NULL,NULL,1}"
16376,人間・環境学研究科,創造行為論演習1A,"{7,12,11,6,5}","{6,11,9,6,5}"
16377,人間・環境学研究科,創造行為論演習1B,"{6,10,8,6,4}","{6,8,8,6,4}"
16378,人間・環境学研究科,創造行為論演習2A,"{4,6,10,8,8}","{4,6,10,8,8}"
16379,人間・環境学研究科,創造行為論演習2B,"{3,7,10,9,8}","{3,7,10,9,8}"
16380,人間・環境学研究科,創造行為論演習3,"{7,8,3,2,2}","{5,8,3,2,2}"
16381,人間・環境学研究科,創造行為論特別演習1,"{3,NULL,2,2,3}","{3,NULL,2,2,3}"
16382,人間・環境学研究科,創造行為論特別演習2,"{1,1,3,3,3}","{1,1,3,2,3}"
16383,人間・環境学研究科,相関環境学研究I,"{33,45,44,39,40}","{33,43,42,39,40}"
16384,人間・環境学研究科,相関環境学研究II,"{42,44,41,39,57}","{42,42,39,39,56}"
16385,人間・環境学研究科,相関環境学特別研究I,"{18,11,16,18,11}","{18,10,16,17,11}"
16386,人間・環境学研究科,相関環境学特別研究II,"{9,17,17,12,12}","{9,16,17,11,11}"
16387,人間・環境学研究科,多言語社会言語教育論1,"{10,NULL,NULL,NULL,9}","{10,NULL,NULL,NULL,9}"
16388,人間・環境学研究科,多文化社会論1,"{1,1,NULL,NULL,3}","{1,1,NULL,NULL,3}"
16389,人間・環境学研究科,多文化社会論2,"{3,3,NULL,NULL,4}","{3,3,NULL,NULL,4}"
16390,人間・環境学研究科,多文化複合論演習1,"{5,9,3,7,8}","{5,9,3,6,8}"
16391,人間・環境学研究科,多文化複合論演習2,"{3,NULL,NULL,NULL,1}","{3,NULL,NULL,NULL,1}"
16392,人間・環境学研究科,多文化複合論特別演習1,"{2,2,NULL,4,2}","{2,2,NULL,4,2}"
16393,人間・環境学研究科,多文化複合論特別演習2,"{2,2,NULL,4,2}","{2,2,NULL,4,2}"
16394,人間・環境学研究科,大気化学1,"{4,3,4,5,4}","{4,3,3,3,4}"
16395,人間・環境学研究科,大気化学2,"{1,2,2,3,6}","{1,2,2,0,6}"
16396,人間・環境学研究科,大気化学演習1,"{3,4,2,2,1}","{3,4,2,1,1}"
16397,人間・環境学研究科,大気化学演習2,"{3,4,2,2,2}","{3,4,2,1,2}"
16398,人間・環境学研究科,地域空間論演習1,"{16,9,9,13,10}","{16,9,9,12,10}"
16399,人間・環境学研究科,地域空間論演習2,"{16,7,8,13,10}","{16,7,8,12,10}"
16400,人間・環境学研究科,地域空間論演習3,"{8,6,7,5,NULL}","{7,6,7,5,NULL}"
16401,人間・環境学研究科,地域空間論演習4,"{1,4,3,4,NULL}","{1,4,3,2,NULL}"
16402,人間・環境学研究科,地域空間論特別演習1,"{3,2,1,1,1}","{3,2,1,1,1}"
16403,人間・環境学研究科,地域空間論特別演習2,"{3,2,1,1,1}","{3,2,1,1,1}"
16404,人間・環境学研究科,地域形成論2,"{11,NULL,NULL,NULL,8}","{11,NULL,NULL,NULL,8}"
16405,人間・環境学研究科,地域構造論2,"{2,NULL,NULL,NULL,3}","{2,NULL,NULL,NULL,2}"
16406,人間・環境学研究科,地域文明論演習1,"{5,6,6,6,2}","{5,6,6,6,2}"
16407,人間・環境学研究科,地域文明論演習3,"{5,6,9,5,1}","{5,6,9,5,1}"
16408,人間・環境学研究科,地域文明論特別演習1,"{1,1,NULL,NULL,NULL}","{1,1,NULL,NULL,NULL}"
16409,人間・環境学研究科,地球環境物質学(表層)演習1,"{1,NULL,NULL,1,1}","{1,NULL,NULL,1,1}"
16410,人間・環境学研究科,地球環境物質学(表層)演習2,"{2,NULL,NULL,1,2}","{2,NULL,NULL,1,1}"
16411,人間・環境学研究科,地球環境物質学2,"{4,NULL,8,5,9}","{3,NULL,7,4,7}"
16412,人間・環境学研究科,中国社会論1A,"{1,11,6,4,2}","{1,5,3,3,1}"
16413,人間・環境学研究科,中国社会論2A,"{5,2,2,3,4}","{4,2,2,3,2}"
16414,人間・環境学研究科,中国社会論2B,"{4,NULL,6,1,2}","{3,NULL,4,1,2}"
16415,人間・環境学研究科,中国文化論1A,"{4,5,4,3,2}","{4,4,3,3,2}"
16416,人間・環境学研究科,中国文化論1B,"{3,3,3,3,1}","{3,3,3,3,1}"
16417,人間・環境学研究科,中国文化論2A,"{3,2,5,5,2}","{2,2,5,4,2}"
16418,人間・環境学研究科,中国文化論2B,"{2,2,4,8,4}","{2,1,4,8,3}"
16419,人間・環境学研究科,中世・近世芸術比較論2,"{1,6,1,2,3}","{1,5,1,2,3}"
16420,人間・環境学研究科,低次元物質科学論2,"{1,NULL,NULL,NULL,NULL}","{1,NULL,NULL,NULL,NULL}"
16421,人間・環境学研究科,哲学・文化史1,"{4,NULL,NULL,NULL,3}","{4,NULL,NULL,NULL,3}"
16422,人間・環境学研究科,哲学・文化史演習1,"{2,3,1,8,4}","{2,2,1,8,3}"
16423,人間・環境学研究科,哲学・文化史演習2,"{3,7,5,6,6}","{2,2,5,6,5}"
16424,人間・環境学研究科,東アジア比較芸能論1,"{7,8,NULL,NULL,4}","{7,7,NULL,NULL,2}"
16425,人間・環境学研究科,東アジア比較芸能論2,"{5,9,NULL,6,NULL}","{5,8,NULL,6,NULL}"
16426,人間・環境学研究科,東アジア比較思想論1,"{12,NULL,NULL,NULL,6}","{11,NULL,NULL,NULL,5}"
